Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Banana,2015,Whole Year ,Manipur,6952.0,93946,1329.1,1097790.32,2294.16,13.58
Cashewnut,2015,Whole Year ,Manipur,34.0,19,1329.1,5368.94,11.22,0.555
Cowpea(Lobia),2015,Kharif     ,Manipur,962.0,1051,1329.1,151909.42,317.46,1.107777778
Dry chillies,2015,Whole Year ,Manipur,199.0,1511,1329.1,31424.09,65.67,7.786
Ginger,2015,Kharif     ,Manipur,3226.0,38092,1329.1,509417.66,1064.58,11.95
Gram,2015,Rabi       ,Manipur,768.0,713,1329.1,121274.88,253.44,0.926666667
Groundnut,2015,Kharif     ,Manipur,3375.0,2977,1329.1,532946.25,1113.75,0.884444444
Maize,2015,Kharif     ,Manipur,19720.0,44380,1329.1,3113985.2,6507.6,2.287777778
Maize,2015,Rabi       ,Manipur,7000.0,17180,1329.1,1105370.0,2310.0,2.462222222
Masoor,2015,Rabi       ,Manipur,671.0,623,1329.1,105957.61,221.43,0.927777778
Moong(Green Gram),2015,Kharif     ,Manipur,451.0,500,1329.1,71217.41,148.83,1.105555556
Other  Rabi pulses,2015,Rabi       ,Manipur,6271.0,5793,1329.1,990253.61,2069.43,0.921111111
Other Kharif pulses,2015,Kharif     ,Manipur,1531.0,1718,1329.1,241760.21,505.23,1.132222222
Peas & beans (Pulses),2015,Rabi       ,Manipur,18290.0,17192,1329.1,2888173.9,6035.7,0.935555556
Potato,2015,Whole Year ,Manipur,15250.0,129170,1329.1,2408127.5,5032.5,8.488888889
Rapeseed &Mustard,2015,Rabi       ,Manipur,29000.0,24520,1329.1,4579390.0,9570.0,0.846666667
Rice,2015,Kharif     ,Manipur,237000.0,508140,1329.1,37424670.0,78210.0,1.876666667
Soyabean,2015,Kharif     ,Manipur,5105.0,4283,1329.1,806130.55,1684.65,0.835555556
Sugarcane,2015,Whole Year ,Manipur,6000.0,348000,1329.1,947460.0,1980.0,54.38111111
Turmeric,2015,Whole Year ,Manipur,2670.0,30962,1329.1,421619.7,881.1,11.85666667
Urad,2015,Kharif     ,Manipur,1443.0,1618,1329.1,227864.13,476.19,1.135555556
Wheat,2015,Rabi       ,Manipur,2250.0,5620,1329.1,355297.5,742.5,2.503333333
Arhar/Tur,2016,Kharif     ,Manipur,533.0,603,2039.8,81682.25,186.55,1.128888889
Banana,2016,Whole Year ,Manipur,8194.0,109822,2039.8,1255730.5,2867.9,13.55111111
Cashewnut,2016,Whole Year ,Manipur,31.0,19,2039.8,4750.75,10.85,0.585
Cowpea(Lobia),2016,Kharif     ,Manipur,962.0,1090,2039.8,147426.5,336.7,1.15
Dry chillies,2016,Whole Year ,Manipur,359.0,2560,2039.8,55016.75,125.65,7.546666667
Ginger,2016,Kharif     ,Manipur,5620.0,52433,2039.8,861265.0,1967.0,11.48111111
Gram,2016,Rabi       ,Manipur,791.0,738,2039.8,121220.75,276.85,0.93
Groundnut,2016,Kharif     ,Manipur,3380.0,2986,2039.8,517985.0,1183.0,0.885555556
Maize,2016,Kharif     ,Manipur,19740.0,41800,2039.8,3025155.0,6909.0,2.102222222
Maize,2016,Rabi       ,Manipur,7060.0,17000,2039.8,1081945.0,2471.0,2.412222222
Masoor,2016,Rabi       ,Manipur,699.0,659,2039.8,107121.75,244.65,0.94
Moong(Green Gram),2016,Kharif     ,Manipur,451.0,496,2039.8,69115.75,157.85,1.094444444
Other  Rabi pulses,2016,Rabi       ,Manipur,6320.0,5903,2039.8,968540.0,2212.0,0.931111111
Other Kharif pulses,2016,Kharif     ,Manipur,1531.0,1717,2039.8,234625.75,535.85,1.138888889
Peas & beans (Pulses),2016,Rabi       ,Manipur,18320.0,17031,2039.8,2807540.0,6412.0,0.925555556
Potato,2016,Whole Year ,Manipur,15250.0,126860,2039.8,2337062.5,5337.5,8.3
Rapeseed &Mustard,2016,Rabi       ,Manipur,29130.0,24900,2039.8,4464172.5,10195.5,0.853333333
Rice,2016,Kharif     ,Manipur,244000.0,645600,2039.8,37393000.0,85400.0,2.313333333
Soyabean,2016,Kharif     ,Manipur,5100.0,4326,2039.8,781575.0,1785.0,0.845555556
Sugarcane,2016,Whole Year ,Manipur,6000.0,348000,2039.8,919500.0,2100.0,54.38111111
Turmeric,2016,Whole Year ,Manipur,2591.0,29892,2039.8,397070.75,906.85,11.78333333
Urad,2016,Kharif     ,Manipur,1443.0,1644,2039.8,221139.75,505.05,1.144444444
Wheat,2016,Rabi       ,Manipur,2250.0,5620,2039.8,344812.5,787.5,2.503333333
Arhar/Tur,2017,Kharif     ,Manipur,527.0,595,1780.0,82970.88,200.26,1.128888889
Banana,2017,Whole Year ,Manipur,6932.0,93477,1780.0,1091374.08,2634.16,13.48444444
Cashewnut,2017,Whole Year ,Manipur,37.0,18,1780.0,5825.28,14.06,0.49
Cowpea(Lobia),2017,Kharif     ,Manipur,958.0,1096,1780.0,150827.52,364.04,1.151111111
Dry chillies,2017,Whole Year ,Manipur,472.0,3538,1780.0,74311.68,179.36,7.854285714
Ginger,2017,Kharif     ,Manipur,5515.0,79775,1780.0,868281.6,2095.7,12.2
Gram,2017,Rabi       ,Manipur,815.0,760,1780.0,128313.6,309.7,0.935555556
Groundnut,2017,Kharif     ,Manipur,3340.0,3142,1780.0,525849.6,1269.2,0.942222222
Maize,2017,Kharif     ,Manipur,19810.0,45840,1780.0,3118886.4,7527.8,2.284444444
Maize,2017,Rabi       ,Manipur,7120.0,17250,1780.0,1120972.8,2705.6,2.426666667
Masoor,2017,Rabi       ,Manipur,723.0,669,1780.0,113829.12,274.74,0.923333333
Moong(Green Gram),2017,Kharif     ,Manipur,448.0,498,1780.0,70533.12,170.24,1.11
Other  Rabi pulses,2017,Rabi       ,Manipur,6343.0,5942,1780.0,998641.92,2410.34,0.931111111
Other Kharif pulses,2017,Kharif     ,Manipur,1528.0,1694,1780.0,240568.32,580.64,1.117777778
Peas & beans (Pulses),2017,Rabi       ,Manipur,18339.0,17192,1780.0,2887292.16,6968.82,0.934444444
Potato,2017,Whole Year ,Manipur,15250.0,129170,1780.0,2400960.0,5795.0,8.488888889
Rapeseed &Mustard,2017,Rabi       ,Manipur,29260.0,25040,1780.0,4606694.4,11118.8,0.855555556
Rice,2017,Kharif     ,Manipur,236710.0,607820,1780.0,37267622.4,89949.8,2.18
Soyabean,2017,Kharif     ,Manipur,5070.0,4598,1780.0,798220.8,1926.6,0.911111111
Sugarcane,2017,Whole Year ,Manipur,6000.0,348000,1780.0,944640.0,2280.0,54.38111111
Turmeric,2017,Whole Year ,Manipur,2552.0,30748,1780.0,401786.88,969.76,12.4525
Urad,2017,Kharif     ,Manipur,1439.0,1581,1780.0,226556.16,546.82,1.123333333
Wheat,2017,Rabi       ,Manipur,2250.0,5620,1780.0,354240.0,855.0,2.503333333
Arhar/Tur,2018,Kharif     ,Manipur,534.0,560,1196.9,86614.8,186.9,1.046666667
Banana,2018,Whole Year ,Manipur,6584.0,91375,1196.9,1067924.8,2304.4,13.71111111
Cowpea(Lobia),2018,Kharif     ,Manipur,964.0,981,1196.9,156360.8,337.4,1.052222222
Dry chillies,2018,Whole Year ,Manipur,525.0,4044,1196.9,85155.0,183.75,8.655
Ginger,2018,Kharif     ,Manipur,5493.0,79657,1196.9,890964.6,1922.55,12.255
Gram,2018,Rabi       ,Manipur,849.0,786,1196.9,137707.8,297.15,0.925555556
Groundnut,2018,Kharif     ,Manipur,3216.0,2996,1196.9,521635.2,1125.6,0.934444444
Maize,2018,Kharif     ,Manipur,19160.0,41020,1196.9,3107752.0,6706.0,2.253333333
Maize,2018,Rabi       ,Manipur,7220.0,17140,1196.9,1171084.0,2527.0,2.371111111
Masoor,2018,Rabi       ,Manipur,758.0,700,1196.9,122947.6,265.3,0.92
Moong(Green Gram),2018,Kharif     ,Manipur,456.0,482,1196.9,73963.2,159.6,1.053333333
Other  Rabi pulses,2018,Rabi       ,Manipur,6298.0,5883,1196.9,1021535.6,2204.3,0.928888889
Other Kharif pulses,2018,Kharif     ,Manipur,1484.0,1551,1196.9,240704.8,519.4,1.038888889
Peas & beans (Pulses),2018,Rabi       ,Manipur,18345.0,17191,1196.9,2975559.0,6420.75,0.93
Potato,2018,Whole Year ,Manipur,15550.0,128070,1196.9,2522210.0,5442.5,8.283333333
Rapeseed &Mustard,2018,Rabi       ,Manipur,29530.0,24800,1196.9,4789766.0,10335.5,0.845555556
Rice,2018,Kharif     ,Manipur,233500.0,602430,1196.9,37873700.0,81725.0,2.232222222
Soyabean,2018,Kharif     ,Manipur,4904.0,4415,1196.9,795428.8,1716.4,0.903333333
Sugarcane,2018,Whole Year ,Manipur,5450.0,315070,1196.9,883990.0,1907.5,54.30666667
Turmeric,2018,Whole Year ,Manipur,2504.0,30325,1196.9,406148.8,876.4,12.485
Urad,2018,Kharif     ,Manipur,1372.0,1379,1196.9,222538.4,480.2,1.035555556
Wheat,2018,Rabi       ,Manipur,2290.0,5730,1196.9,371438.0,801.5,2.395555556
Banana,1997,Whole Year ,Manipur,1.0,12,2053.3,95.17,0.31,12.0
Dry chillies,1997,Whole Year ,Manipur,3.0,2,2053.3,285.51,0.93,0.75
Maize,1997,Kharif     ,Manipur,6.0,23,2053.3,571.02,1.86,4.25
Onion,1997,Kharif     ,Manipur,2.0,5,2053.3,190.34,0.62,2.5
