Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Ginger,2013,Whole Year ,Arunachal Pradesh,6861.0,55073,2042.9,991345.89,1852.47,6.807647059
Maize,2013,Kharif     ,Arunachal Pradesh,47018.0,68978,2042.9,6793630.82,12694.86,1.607647059
Oilseeds total,2013,Whole Year ,Arunachal Pradesh,33114.0,31635,2042.9,4784641.86,8940.78,1.115294118
Potato,2013,Whole Year ,Arunachal Pradesh,4933.0,40664,2042.9,712769.17,1331.91,7.618235294
Rice,2013,Kharif     ,Arunachal Pradesh,131989.0,184104,2042.9,19071090.61,35637.03,1.300588235
Small millets,2013,Kharif     ,Arunachal Pradesh,22744.0,23825,2042.9,3286280.56,6140.88,1.045882353
Sugarcane,2013,Whole Year ,Arunachal Pradesh,1561.0,30351,2042.9,225548.89,421.47,19.87333333
Turmeric,2013,Whole Year ,Arunachal Pradesh,654.0,3068,2042.9,94496.46,176.58,4.76875
Wheat,2013,Rabi       ,Arunachal Pradesh,2960.0,4470,2042.9,427690.4,799.2,1.73
Dry chillies,2014,Whole Year ,Arunachal Pradesh,2660.0,7500,2403.2,401553.6,877.8,2.8275
Ginger,2014,Whole Year ,Arunachal Pradesh,8000.0,60000,2403.2,1207680.0,2640.0,6.729411765
Maize,2014,Kharif     ,Arunachal Pradesh,48000.0,75000,2403.2,7246080.0,15840.0,1.752941176
Oilseeds total,2014,Whole Year ,Arunachal Pradesh,35000.0,33950,2403.2,5283600.0,11550.0,1.082941176
Potato,2014,Whole Year ,Arunachal Pradesh,5090.0,42000,2403.2,768386.4,1679.7,7.872352941
Rice,2014,Kharif     ,Arunachal Pradesh,127200.0,189992,2403.2,19202112.0,41976.0,1.447058824
Small millets,2014,Kharif     ,Arunachal Pradesh,26000.0,27000,2403.2,3924960.0,8580.0,1.029411765
Sugarcane,2014,Whole Year ,Arunachal Pradesh,1790.0,34900,2403.2,270218.4,590.7,20.19111111
Turmeric,2014,Whole Year ,Arunachal Pradesh,725.0,3500,2403.2,109446.0,239.25,6.83
Wheat,2014,Rabi       ,Arunachal Pradesh,3800.0,7500,2403.2,573648.0,1254.0,2.454444444
Dry chillies,2015,Whole Year ,Arunachal Pradesh,2960.0,8288,2593.2,467413.6,976.8,2.6985
Ginger,2015,Whole Year ,Arunachal Pradesh,7650.0,56575,2593.2,1208011.5,2524.5,6.525
Maize,2015,Kharif     ,Arunachal Pradesh,48800.0,75226,2593.2,7706008.0,16104.0,1.687
Oilseeds total,2015,Whole Year ,Arunachal Pradesh,35000.0,36400,2593.2,5526850.0,11550.0,1.135
Potato,2015,Whole Year ,Arunachal Pradesh,5970.0,44775,2593.2,942722.7,1970.1,6.9065
Rice,2015,Kharif     ,Arunachal Pradesh,128800.0,204001,2593.2,20338808.0,42504.0,2.0875
Small millets,2015,Kharif     ,Arunachal Pradesh,26500.0,27560,2593.2,4184615.0,8745.0,1.038
Sugarcane,2015,Whole Year ,Arunachal Pradesh,1950.0,40755,2593.2,307924.5,643.5,21.75
Turmeric,2015,Whole Year ,Arunachal Pradesh,800.0,3840,2593.2,126328.0,264.0,4.782
Wheat,2015,Rabi       ,Arunachal Pradesh,3910.0,7700,2593.2,617428.1,1290.3,2.105
Groundnut,1997,Rabi       ,Arunachal Pradesh,905.0,802,2274.9,86128.85,280.55,0.874615385
Maize,1997,Kharif     ,Arunachal Pradesh,34504.0,50025,2274.9,3283745.68,10696.24,1.686923077
Oilseeds total,1997,Whole Year ,Arunachal Pradesh,26118.0,24290,2274.9,2485650.06,8096.58,0.950769231
Rapeseed &Mustard,1997,Rabi       ,Arunachal Pradesh,20500.0,19100,2274.9,1950985.0,6355.0,0.95
Rice,1997,Kharif     ,Arunachal Pradesh,120020.0,129505,2274.9,11422303.4,37206.2,1.06
Sesamum,1997,Kharif     ,Arunachal Pradesh,1345.0,818,2274.9,128003.65,416.95,0.635
Small millets,1997,Kharif     ,Arunachal Pradesh,18467.0,18032,2274.9,1757504.39,5724.77,0.983076923
Soyabean,1997,Kharif     ,Arunachal Pradesh,2345.0,3075,2274.9,223173.65,726.95,1.493076923
Sugarcane,1997,Rabi       ,Arunachal Pradesh,681.0,15806,2274.9,64810.77,211.11,20.80111111
Sunflower,1997,Kharif     ,Arunachal Pradesh,448.0,220,2274.9,42636.16,138.88,0.491538462
Wheat,1997,Rabi       ,Arunachal Pradesh,3785.0,5475,2274.9,360218.45,1173.35,1.5925
